4.13924417401382e-06	0	0	16400
4.17261263967821e-06	0	0	46900
4.17551353597101e-06	0	0	50100
4.17555712370923e-06	0	0	26900
4.26002330232746e-06	0	0	37100
4.28306796158088e-06	0	0	48200
4.34092778649581e-06	0	0	41500
4.34279411030263e-06	0	0	39100
4.34570047259493e-06	0	0	50000
4.34960375109827e-06	0	0	15100
4.40702391471527e-06	0	0	10000
4.4080243675587e-06	0	0	74900
4.441138263737e-06	0	0	122800
4.44481978478183e-06	0	0	50000
4.46040277437053e-06	0	0	9800
4.88046520594343e-06	0	0	44100
5.00551858423912e-06	0	0	9300
5.1492642988633e-06	0	0	7500
5.25591027109985e-06	0	0	8100
5.6369679876588e-06	0	0	29100
5.7004634476783e-06	0	0	19700
5.77528371081229e-06	0	0	22500
5.86704111426845e-06	0	0	21900
5.9114931249335e-06	0	0	12900
5.91602789998758e-06	0	0	28700
5.9336381904777e-06	0	0	19700
5.97433426001896e-06	0	0	19400
5.97434020880319e-06	0	0	10100
5.98613610877208e-06	0	0	36400
6.00150037509377e-06	0	0	19200
6.10700697623764e-06	0	0	34100
6.13086954122703e-06	0	0	55200
6.15378303812269e-06	0	0	34100
6.18439388816967e-06	0	0	46100
6.30446797645491e-06	0	0	136100
6.32483065265928e-06	0	0	74200
6.43038571596986e-06	0	0	47900
6.49553107462066e-06	0	0	35400
6.54550214910654e-06	0	0	50000
6.59271109860938e-06	0	0	24100
6.73193653130238e-06	0	0	77600
6.74501374858636e-06	0	0	31500
6.83276355677229e-06	0	0	34500
6.88090754583258e-06	0	0	50000
6.98914585648488e-06	0	0	14600
7.0943285572737e-06	0	0	50000
7.29621666845019e-06	0	0	25700
7.74329430713003e-06	0	0	74900
7.78558498939214e-06	0	0	24900
7.81607218924274e-06	0	0	20900
7.86195971138746e-06	0	0	29400
7.89889415481833e-06	0	0	83800
7.96673093162952e-06	0	0	49200
7.999600019999e-06	0	0	26600
8.00147227089784e-06	0	0	23800
8.15993472052224e-06	0	0	91500
8.20083853574028e-06	0	0	32600
8.23702873899327e-06	0	0	36200
8.26437743411742e-06	0	0	18700
8.34849977459051e-06	0	0	30900
8.50204580477177e-06	0	0	42100
8.5652371285899e-06	0	0	39900
8.56780561362624e-06	0	0	11500
8.60774094142863e-06	0	0	132400
8.68064974663354e-06	0	0	11900
8.74749056364455e-06	0	0	65100
8.96316363823775e-06	0	0	20400
8.99426166106024e-06	0	0	74800
9.01727484428293e-06	0	0	60400
9.13813664255722e-06	0	0	77600
9.29681235546362e-06	0	0	16400
9.43385101590783e-06	0	0	10500
9.96555902799923e-06	0	0	18700
1.00755159923628e-05	0	0	14900
1.01659076122316e-05	0	0	50000
1.02418510711952e-05	0	0	24400
1.03807018600142e-05	0	0	38800
1.04043764969297e-05	0	0	31500
1.04701900601251e-05	0	0	7300
1.04959328260299e-05	0	0	523400
1.08485520437587e-05	0	0	64000
1.08754284918826e-05	0	0	20100
1.10174141247656e-05	0	0	72000
1.10668437361664e-05	0	0	76600
1.10741725931947e-05	0	0	50000
1.1150534445116e-05	0	0	53800
1.12663108014628e-05	0	0	64600
1.13292623517283e-05	0	0	9800
1.13404400090724e-05	0	0	151300
1.1409585877671e-05	0	0	99900
1.15218656204813e-05	0	0	2400
1.15618698780916e-05	0	0	8800
1.1678582064423e-05	0	0	28700
1.18795649703308e-05	0	0	42000
1.18925625895659e-05	0	0	59600
1.1973251755578e-05	0	0	22000
1.20518712538767e-05	0	0	39200
1.20760306892193e-05	0	0	50000
1.23975651182108e-05	0	0	55500
1.24137246139332e-05	0	0	17400
1.24577992051924e-05	0	0	28200
1.24611213015392e-05	0	0	50000
1.24675583741473e-05	0	0	24000
1.26613798371747e-05	0	0	23000
1.27175981035518e-05	0	0	34900
1.27188975259625e-05	0	0	13700
1.27987986194363e-05	0	0	20300
1.29351045803205e-05	0	0	50000
1.29850736578303e-05	0	0	132400
1.31040703426496e-05	0	0	39200
1.33021176971374e-05	0	0	25800
1.33159042941572e-05	0	0	31200
1.39706430221295e-05	0	0	50000
1.40921816576164e-05	0	0	103000
1.41648075356776e-05	0	0	8400
1.45433089352012e-05	0	0	22900
1.45967440919678e-05	0	0	84700
1.46647839877319e-05	0	0	50000
1.46857665550548e-05	0	0	48000
1.47335231853035e-05	0	0	40600
1.48260166940948e-05	0	0	50000
1.52681079760596e-05	0	0	11700
1.53257585771566e-05	0	0	18300
1.53910875342452e-05	0	0	22300
1.56195900898907e-05	0	0	7200
1.56864854205323e-05	0	0	263800
1.58731103558156e-05	0	0	57600
1.58996595201483e-05	0	0	263800
1.59704683225761e-05	0	0	10000
1.63443426101098e-05	0	0	11900
1.64741592515789e-05	0	0	54500
1.65272524062647e-05	0	0	23500
1.65722443317006e-05	0	0	13800
1.66757986516426e-05	0	0	14900
1.66825548141087e-05	0	0	21600
1.69126398728169e-05	0	0	13700
1.72888341793336e-05	0	0	2100
1.74464503016055e-05	0	0	50000
1.75917409289444e-05	0	0	297000
1.78273377767973e-05	0	0	126500
1.79346461494315e-05	0	0	11600
1.81947198922873e-05	0	0	57800
1.82244385164396e-05	0	0	12000
1.83527490123927e-05	0	0	62800
1.85600638466196e-05	0	0	8500
1.8620110184502e-05	0	0	29300
1.8666622419858e-05	0	0	18600
1.89167829698509e-05	0	0	63700
1.92943571240796e-05	0	0	6800
1.95587927530761e-05	0	0	13900
1.96971756219876e-05	0	0	22900
1.97665352558119e-05	0	0	11000
1.98770011170875e-05	0	0	23000
2.01173512154233e-05	0	0	269300
2.01496898067197e-05	0	0	270400
2.0270681162456e-05	0	0	15800
2.02768602498515e-05	0	0	50000
2.0841322506961e-05	0	0	33100
2.09241986031935e-05	0	0	25300
2.10137450906638e-05	0	0	35400
2.10843938002511e-05	0	0	17500
2.11818632414182e-05	0	0	32600
2.12543866692487e-05	0	0	9100
2.12679075781808e-05	0	0	33800
2.13519079115936e-05	0	0	39800
2.14560044628489e-05	0	0	20300
2.14669666317471e-05	0	0	59800
2.15645978310328e-05	0	0	28300
2.17101049683575e-05	0	0	18700
2.1945706322558e-05	0	0	1400
2.22359096599462e-05	0	0	12300
2.22512972506297e-05	0	0	25900
2.23633098593124e-05	0	0	30700
2.26134346415205e-05	0	0	17100
2.26995861108799e-05	0	0	7200
2.30086052183517e-05	0	0	8400
2.31630149822592e-05	0	0	25400
2.31690646648595e-05	0	0	50000
2.35102716376785e-05	0	0	250600
2.35292456759129e-05	0	0	20000
2.3586945411946e-05	0	0	8800
2.36190716130251e-05	0	0	23700
2.40737040523266e-05	0	0	50000
2.45337472845602e-05	0	0	116500
2.45468046197086e-05	0	0	14700
2.47413405308142e-05	0	0	116700
2.47987357153646e-05	0	0	32100
2.4853702071895e-05	0	0	33400
2.48586166179852e-05	0	0	23900
2.53265863307348e-05	0	0	12600
2.53965029015505e-05	0	0	2600
2.56275912342248e-05	0	0	27200
2.56484391758923e-05	0	0	25000
2.57771820384596e-05	0	0	50000
2.61367299465939e-05	0	0	50000
2.62571819360136e-05	0	0	40300
2.67263555273444e-05	0	0	18600
2.73270086489982e-05	0	0	23800
2.73450482324582e-05	0	0	20100
2.73848467195443e-05	0	0	19500
2.76015524811672e-05	0	0	12300
2.7886872254886e-05	0	0	67600
2.79608376206618e-05	0	0	34300
2.82220795439312e-05	0	0	2900
2.83899357677703e-05	0	0	31500
2.842679035479e-05	0	0	16300
2.84887433852699e-05	0	0	28900
2.87664426370983e-05	0	0	14900
2.90369882835752e-05	0	0	18300
2.92302933016347e-05	0	0	34700
2.92512056981349e-05	0	0	2900
2.94607609446727e-05	0	0	9600
2.96998826854634e-05	0	0	11500
2.98522738903483e-05	0	0	32800
2.9968757570233e-05	0	0	9900
2.99932300994918e-05	0	0	50000
3.02277076469125e-05	0	0	9800
3.04684834007702e-05	0	0	19400
3.09062882706773e-05	0	0	3500
3.10585186861359e-05	0	0	21000
3.1068443781651e-05	0	0	13700
3.10989111234585e-05	0	0	18100
3.12292966493195e-05	0	0	24400
3.15182332979629e-05	0	0	10000
3.16828815128123e-05	0	0	14800
3.18015582763555e-05	0	0	13200
3.20021212834679e-05	0	0	50000
3.23072418701855e-05	0	0	27900
3.23108040866705e-05	0	0	14800
3.25230449003866e-05	0	0	50000
3.2592001108128e-05	0	0	30500
3.2647239048107e-05	1	10478.04	15700
3.27120559023872e-05	0	0	8200
3.2968637406216e-05	0	0	55900
3.31869420445369e-05	0	0	6900
3.33919083058198e-05	0	0	50100
3.37550113209115e-05	0	0	20700
3.46961484796891e-05	0	0	7700
3.49229754375073e-05	0	0	2800
3.51069357262221e-05	0	0	45900
3.53231339515574e-05	0	0	20200
3.53290630460718e-05	0	0	11700
3.60856506797981e-05	0	0	11000
3.62145804427685e-05	0	0	26000
3.62152362025609e-05	0	0	30500
3.62482411364812e-05	0	0	2700
3.62771365937842e-05	0	0	33200
3.67808200283825e-05	0	0	12800
3.72562225056243e-05	0	0	15500
3.73068206194798e-05	0	0	7200
3.76964565330859e-05	0	0	6200
3.80365531275556e-05	0	0	33700
3.81281917466763e-05	0	0	98400
3.842424434203e-05	0	0	9400
3.8506840626982e-05	0	0	45300
3.86347831225086e-05	0	0	15500
3.87442973237377e-05	0	0	14500
3.87948528182968e-05	0	0	8900
3.90266747321794e-05	0	0	46400
3.90593467714846e-05	0	0	41100
3.90881297725908e-05	0	0	6100
3.92916745077684e-05	0	0	18300
3.94573301855152e-05	0	0	36400
3.96613388268176e-05	0	0	10500
4.01117111154565e-05	0	0	68500
4.02317347924043e-05	0	0	21600
4.03440244998258e-05	0	0	2000
4.07127049811995e-05	0	0	18800
4.07377015788769e-05	0	0	13000
4.07500584441628e-05	0	0	18900
4.14379609973161e-05	0	0	6000
4.16713649087887e-05	0	0	16400
4.20247525792692e-05	0	0	1800
4.29122214006549e-05	0	0	2700
4.29501172285553e-05	0	0	15000
4.31107718603312e-05	0	0	26200
4.31265813079813e-05	0	0	146600
4.33431433314407e-05	0	0	31200
4.34984734754465e-05	0	0	12700
4.36795666986984e-05	0	0	12200
4.37355286853615e-05	0	0	20200
4.39950184102231e-05	0	0	4100
4.44012491551429e-05	0	0	31000
4.44423594942459e-05	0	0	18600
4.52109202456761e-05	0	0	8800
4.53797448702975e-05	0	0	88600
4.53856646856665e-05	0	0	12200
4.58082056238734e-05	0	0	16000
4.58103191015942e-05	0	0	50000
4.60254331128625e-05	0	0	24500
4.61415299147074e-05	0	0	36000
4.61751203590966e-05	0	0	40700
4.62728574306043e-05	0	0	8700
4.65981053210376e-05	0	0	50000
4.8154221921407e-05	0	0	39300
4.83947249749777e-05	0	0	50000
4.85820125098682e-05	0	0	26200
4.90505220376988e-05	0	0	4300
4.96017501585951e-05	0	0	56400
5.00886569227533e-05	0	0	4700
5.04756667437085e-05	0	0	6700
5.10297573071133e-05	0	0	80500
5.11426547640661e-05	0	0	10800
5.12355297301696e-05	0	0	24500
5.15093355071766e-05	0	0	23400
5.15349358551095e-05	0	0	3900
5.17127817666175e-05	0	0	18200
5.17408963740719e-05	0	0	1700
5.19286549736524e-05	0	0	42500
5.19296679963226e-05	0	0	15600
5.21486161061001e-05	0	0	11200
5.27110418337418e-05	0	0	11400
5.2791143154497e-05	0	0	95800
5.29241940306802e-05	0	0	24600
5.29465985420432e-05	0	0	81200
5.33701468746442e-05	0	0	2600
5.37308941895411e-05	0	0	3300
5.39608205899074e-05	0	0	16100
5.46762682482045e-05	0	0	4600
5.48725584829234e-05	0	0	9700
5.4946161919013e-05	0	0	17600
5.50580862810265e-05	0	0	29100
5.51281539482214e-05	0	0	10900
5.54169033430247e-05	0	0	9800
5.55744053538627e-05	0	0	30800
5.57346806263463e-05	0	0	37400
5.57381288933083e-05	0	0	21000
5.58219395621635e-05	0	0	13100
5.59027523430964e-05	0	0	11300
5.5905854540953e-05	0	0	10700
5.6110795717096e-05	0	0	3500
5.62046002496259e-05	0	0	17600
5.64830231678626e-05	0	0	50000
5.67280477650162e-05	0	0	10600
5.68921703730862e-05	0	0	8400
5.75441651467501e-05	0	0	41600
5.75715326292919e-05	0	0	42500
5.78091488759011e-05	0	0	15700
5.79196902123998e-05	0	0	20600
5.80224498528889e-05	0	0	50000
5.81320406115491e-05	0	0	50000
5.8659691232766e-05	0	0	8100
5.86988687311126e-05	0	0	20500
5.87373429183975e-05	0	0	18600
5.87865435045981e-05	0	0	16600
5.9109806316868e-05	0	0	25000
5.94312174097291e-05	0	0	28500
5.9638590143729e-05	0	0	18600
6.02148918954519e-05	0	0	14600
6.02563031008671e-05	0	0	14500
6.05606243173878e-05	0	0	13100
6.07575599763913e-05	0	0	15800
6.08469901022229e-05	0	0	20300
6.09793280078054e-05	0	0	8600
6.11708092898069e-05	0	0	12700
6.1386054781762e-05	0	0	21300
6.14107928133352e-05	0	0	9700
6.17772964801477e-05	0	0	16800
6.22061114676967e-05	0	0	45900
6.29059099149245e-05	0	0	19000
6.29336521971711e-05	0	0	2100
6.29701292605017e-05	0	0	15100
6.29778804508071e-05	0	0	26900
6.31821034585883e-05	0	0	12600
6.32556413489476e-05	0	0	1900
6.34938552057906e-05	0	0	33500
6.35321411151325e-05	0	0	15100
6.35826266830851e-05	0	0	13200
6.36105857800982e-05	0	0	18400
6.38918373025279e-05	0	0	8700
6.39636851336016e-05	0	0	3500
6.40005285204936e-05	0	0	14900
6.40304614248485e-05	0	0	7900
6.40983226916333e-05	0	0	12200
6.42891374735538e-05	0	0	12900
6.46033957159873e-05	0	0	13900
6.46042257036722e-05	0	0	29600
6.4832928362433e-05	0	0	26800
6.5005161015814e-05	0	0	16500
6.50395223497479e-05	0	0	8700
6.55728149680879e-05	0	0	16600
6.58891744086447e-05	0	0	50100
6.6160144599612e-05	0	0	25000
6.62023673966581e-05	0	0	19800
6.64578279769331e-05	0	0	6600
6.65018687025105e-05	0	0	20300
6.69863403687598e-05	0	0	30700
6.72327399714459e-05	0	0	2400
6.73120822260984e-05	0	0	53600
6.75143467986947e-05	0	0	10000
6.77182658007467e-05	0	0	8500
6.7783549289343e-05	0	0	3200
6.78808760846311e-05	0	0	23300
6.79715037562348e-05	0	0	25500
6.82425644039202e-05	0	0	1800
6.83299077272926e-05	0	0	26400
6.83544863662956e-05	0	0	18400
6.84070778523218e-05	0	0	18700
6.84246655468566e-05	0	0	7400
6.84997973547662e-05	0	0	10400
6.87778181710996e-05	0	0	17300
6.87864353149559e-05	0	0	28400
6.8807173328891e-05	0	0	2500
6.92224687989902e-05	0	0	2600
6.94144992164575e-05	0	0	8800
6.94937937558705e-05	0	0	14900
6.99053559153524e-05	0	0	25900
7.02659707524923e-05	0	0	10500
7.02704109517737e-05	0	0	33200
7.02930480175511e-05	0	0	1500
7.03100673972218e-05	0	0	11900
7.11096889173328e-05	0	0	12300
7.13599016819132e-05	0	0	17200
7.16069688770074e-05	0	0	15800
7.19554711690675e-05	0	0	7700
7.20863594586314e-05	0	0	24900
7.24778656412956e-05	0	0	1800
7.25726270565268e-05	0	0	2700
7.33643756347738e-05	0	0	8200
7.34149707808416e-05	0	0	2000
7.38667607783915e-05	0	0	16500
7.41329097167064e-05	0	0	11900
7.41613030815145e-05	0	0	10700
7.42113358939992e-05	0	0	10600
7.4485710029388e-05	0	0	14700
7.46260218676858e-05	0	0	6700
7.50326928161556e-05	0	0	2700
7.51937763940316e-05	0	0	26200
7.55008796996438e-05	0	0	9400
7.5502350986998e-05	0	0	50000
7.55570616087701e-05	0	0	11000
7.55966984860043e-05	0	0	14800
7.56276484924482e-05	0	0	8100
7.59013282732448e-05	0	0	9700
7.61327603074241e-05	0	0	3200
7.62505083367222e-05	0	0	9300
7.62681310147821e-05	0	0	7300
7.63528969816173e-05	0	0	6600
7.6489148102113e-05	0	0	8400
7.68765075002643e-05	0	0	16200
7.71332314842922e-05	0	0	6900
7.71353426675392e-05	0	0	10100
7.77786419849109e-05	0	0	9300
7.82371165822451e-05	0	0	8800
7.85717091846757e-05	0	0	3100
7.86755872678692e-05	0	0	19900
7.89702282239596e-05	0	0	18600
7.9160157295889e-05	0	0	7500
7.92374360478937e-05	0	0	10800
7.95443365479014e-05	0	0	10100
7.97175186281084e-05	0	0	7200
7.97840814800631e-05	0	0	6700
8.04998260165051e-05	0	0	25100
8.05152979066023e-05	0	0	14400
8.09831352620817e-05	0	0	8700
8.10928365537019e-05	0	0	6800
8.14128122342032e-05	0	0	9600
8.16517723806434e-05	0	0	12400
8.18995659323006e-05	0	0	20300
8.20970698002601e-05	0	0	18400
8.22845965586231e-05	0	0	9300
8.25889737367064e-05	0	0	6200
8.25945707835472e-05	0	0	2400
8.27856993617617e-05	0	0	2600
8.28635573843082e-05	0	0	6600
8.28848669993902e-05	0	0	21800
8.29189306221914e-05	0	0	9400
8.32263527923482e-05	0	0	15000
8.33208352080521e-05	0	0	10100
8.33684264530155e-05	0	0	16200
8.34999670394867e-05	0	0	1900
8.35686703936373e-05	0	0	25700
8.38557680789043e-05	0	0	31200
8.39386748578714e-05	0	0	13200
8.40205010022445e-05	0	0	8700
8.41050540318144e-05	0	0	13200
8.44972569686765e-05	0	0	9400
8.47654713286227e-05	0	0	8100
8.48883332561621e-05	0	0	7000
8.49899738390237e-05	0	0	18400
8.51659593737602e-05	0	0	12300
8.57947322034427e-05	0	0	9800
8.60974192298586e-05	0	0	9200
8.62839494154815e-05	0	0	11100
8.65160422371318e-05	0	0	1600
8.65530123240321e-05	0	0	25900
8.6773919230836e-05	0	0	8400
8.67972483046717e-05	0	0	15300
8.69432260733741e-05	0	0	13400
8.72592117427315e-05	0	0	12000
8.72613674292583e-05	0	0	13600
8.73200769813799e-05	0	0	2100
8.73410393084586e-05	0	0	11500
8.76104256406512e-05	0	0	8500
8.76622328032075e-05	0	0	1500
8.78763840530488e-05	0	0	8700
8.80675274702941e-05	0	0	36700
8.83050476847257e-05	0	0	2400
8.83178302303386e-05	0	0	42600
8.84469815624896e-05	0	0	50000
8.85124160791655e-05	0	0	10600
8.91214761368335e-05	0	0	3100
8.92131640051406e-05	0	0	39100
8.9536272793461e-05	0	0	13000
8.96279008070096e-05	0	0	6200
8.96427735474136e-05	0	0	18300
9.01741714120824e-05	0	0	8200
9.03643231324922e-05	0	0	8300
9.08492130186922e-05	0	0	3600
9.08911880993138e-05	0	0	3700
9.09958171277611e-05	0	0	6600
9.16592830022026e-05	0	0	12700
9.17251282570328e-05	0	0	25900
9.18130967851291e-05	0	0	7700
9.21416348558642e-05	0	0	7500
9.23033937712672e-05	0	0	11300
9.2505427892019e-05	0	0	51500
9.25455727621769e-05	0	0	18400
9.2966267547383e-05	1	8800	8800
9.31260291484471e-05	0	0	1500
9.31915954184411e-05	0	0	20000
9.32676668296955e-05	0	0	9700
9.34206778695528e-05	0	0	12100
9.34654986005436e-05	0	0	7800
9.35724073685152e-05	0	0	12600
9.40151341435451e-05	0	0	7800
9.42578139727783e-05	0	0	1700
9.48511221913173e-05	0	0	16200
9.48616600790514e-05	0	0	1900
9.49769577641598e-05	0	0	2100
9.52349923436079e-05	0	0	8600
9.59498502116227e-05	0	0	10400
9.59949880511502e-05	0	0	8900
9.65835006973897e-05	0	0	6500
9.66741546735594e-05	0	0	18300
9.66808096879696e-05	0	0	11400
9.67653966941422e-05	0	0	4000
9.70900297641623e-05	0	0	36100
9.74453921151292e-05	0	0	19700
9.76302242064906e-05	0	0	10800
9.76320652277446e-05	0	0	14000
9.76336395310238e-05	0	0	7500
9.87323726593203e-05	0	0	8700
9.87594948666532e-05	0	0	2900
9.88826263225551e-05	0	0	8000
9.91270623075541e-05	0	0	42600
9.92112704003175e-05	0	0	2100
9.93931173189584e-05	0	0	3000
9.94070255337348e-05	0	0	8400
9.96758162737383e-05	0	0	14500
0.000100191030898914	0	0	48900
0.00010030974433174	0	0	50000
0.00010100783371866	0	0	13300
0.000101164377308583	0	0	7800
0.000101236043888235	0	0	6600
0.000101457343690654	0	0	7000
0.000101629532244672	0	0	62300
0.000101968752242368	0	0	2100
0.000102125341836214	0	0	33700
0.000102481435626425	0	0	50000
0.000102600548537567	0	0	9200
0.000102601764750354	0	0	5900
0.000102802442394771	0	0	11000
0.000102878790629558	0	0	33700
0.000103111999460645	0	0	1700
0.000103143823747834	0	0	18000
0.000103686038674892	0	0	26400
0.000103727751098253	0	0	20400
0.000104077457417452	0	0	22300
0.000104241124612819	0	0	9500
0.000104708971883547	0	0	1500
0.000104943418007124	0	0	2500
0.000105008591612041	0	0	2000
0.000105016487588551	0	0	4000
0.000105359469875509	0	0	2800
0.000105481432695128	0	0	6700
0.00010576134951482	0	0	8800
0.000106145502968858	0	0	1900
0.000106316772119075	0	0	7900
0.000106581942481278	0	0	9500
0.000106764320431755	0	0	8000
0.000106842629354371	0	0	1800
0.000106909066985384	0	0	7800
0.000106958846931455	0	0	7700
0.000107156570632551	0	0	2800
0.000108053162155781	0	0	1900
0.000108173326953881	0	0	2000
0.000108191409074357	0	0	6800
0.000108536864399322	0	0	4000
0.000109567369234017	0	0	14800
0.00011021143374743	0	0	7900
0.000110558319513543	0	0	6600
0.000110661478990667	0	0	7000
0.000110731752329981	0	0	4300
0.000110864289791041	0	0	4600
0.000111269723236918	0	0	12600
0.000111395507216657	0	0	9200
0.000111408199643494	0	0	7300
0.000111547324632642	0	0	9500
0.000111615537853439	0	0	8800
0.000112395442660578	0	0	5300
0.000112677032953698	0	0	9000
0.000113062278011869	0	0	6300
0.000113271948327854	0	0	9200
0.000113302179430367	0	0	18500
0.000113581867285898	0	0	6800
0.000113623035421065	0	0	7100
0.000113718493659562	0	0	6000
0.000113957887676594	0	0	44500
0.000114001897977545	0	0	2500
0.000114898820645677	0	0	8600
0.000115467675292414	0	0	25900
0.000115755414321701	0	0	6700
0.000115973741794311	0	0	18200
0.000116023015177705	0	0	12600
0.000116420690643359	0	0	1500
0.000116796624069753	0	0	9500
0.000117077739619107	0	0	4000
0.000117362627045044	0	0	13600
0.000117362806706009	0	0	9000
0.000117641974656557	0	0	13700
0.000117700244228007	0	0	5600
0.000117712657208351	0	0	9100
0.000117768838365369	0	0	2100
0.000117857816330379	0	0	18800
0.000118594887769705	0	0	1500
0.000118641874110186	0	0	3400
0.000119467596171415	0	0	3600
0.000119530462610056	0	0	9500
0.000119769802439711	0	0	2700
0.000119995848792258	0	0	2500
0.000120169368121187	0	0	3200
0.000120184529477567	0	0	2000
0.000120828723941272	0	0	11400
0.000121083699107008	0	0	11900
0.000121353495991964	0	0	29100
0.000121449168851714	0	0	6300
0.000121618054051809	0	0	5800
0.000121668840229802	0	0	3900
0.000121709754888428	0	0	2100
0.000121820389589465	0	0	17900
0.000122171911150478	0	0	7400
0.000122200549902475	0	0	3600
0.000122281727117096	0	0	11500
0.000122592113455775	0	0	3100
0.00012287789868963	0	0	1600
0.000122998776660816	0	0	2100
0.000123059784386304	0	0	2100
0.000123466624183527	0	0	1600
0.000123573116668469	0	0	2300
0.00012363411574335	0	0	2800
0.000123947395713444	0	0	8000
0.000124861931518033	0	0	59300
0.000124885088373545	0	0	1900
0.000125099839294822	0	0	50000
0.000125148431861044	0	0	13000
0.000125731651204349	0	0	10100
0.000125759368431319	0	0	6000
0.000125769891406682	0	0	3100
0.000126507958648116	0	0	3100
0.000128073770491803	0	0	1700
0.000128326560542638	0	0	16700
0.000129541853644278	0	0	3600
0.000129825464467681	0	0	50000
0.000130349367340035	0	0	2600
0.000130606558626019	0	0	7500
0.000130653200676784	0	0	8100
0.000130964742420416	0	0	3000
0.000131025397679788	0	0	1600
0.000131983397877846	0	0	6600
0.000132077673958583	0	0	2100
0.000132775675496249	0	0	3400
0.000133358417416609	0	0	7300
0.000133570049142647	0	0	1700
0.000133627156789197	0	0	15800
0.000133629297481088	0	0	2000
0.000133781627996204	0	0	44000
0.000133943413691409	0	0	29300
0.000134197751956279	0	0	6600
0.000134507084629734	0	0	2400
0.00013494214355595	0	0	16100
0.000135415841609456	0	0	8800
0.000135514744286501	0	0	6200
0.00013559080123459	0	0	2500
0.000135696927081406	0	0	2100
0.000135830976871689	0	0	7600
0.000135831197566477	0	0	3200
0.000135961930659415	0	0	2200
0.00013630135512242	0	0	1900
0.000136431570265359	0	0	6200
0.000136482635686487	0	0	1900
0.000136637586623774	0	0	10100
0.000137676254288042	0	0	18600
0.000137680423423728	0	0	19900
0.00013774250627788	0	0	3100
0.00013775411808283	0	0	4900
0.000137879802578634	0	0	50000
0.0001379256580703	0	0	9800
0.000138083791499111	0	0	73700
0.00013815854397812	0	0	8800
0.000138223079484554	0	0	2800
0.000138484207261004	0	0	7300
0.000138498990555434	0	0	1500
0.000139163878117745	0	0	1000
0.000139572497649845	0	0	2100
0.000139852707128852	0	0	19000
0.000139956053799107	0	0	8300
0.00014040412489395	0	0	5900
0.000140520981539056	0	0	20700
0.000141136055157172	0	0	23500
0.000141406584985358	0	0	1400
0.00014159915193589	0	0	6100
0.000141650910569006	0	0	12300
0.00014171113110128	0	0	7400
0.000141913052452999	0	0	3100
0.000142676315000037	0	0	2600
0.000142765186333615	0	0	28100
0.000142952898608274	0	0	5900
0.000143236454208101	0	0	9200
0.000143362088142967	0	0	1600
0.00014343858139243	0	0	48000
0.000143576836833371	0	0	1400
0.000143721525172825	0	0	9200
0.00014377134605124	0	0	3200
0.000143873802122139	0	0	11300
0.000144057346348434	0	0	2700
0.00014425215276303	0	0	4300
0.000144320969836917	0	0	21200
0.000144482765079051	0	0	9600
0.000144740029184316	0	0	7200
0.000145265819943016	0	0	3200
0.00014566419037543	0	0	10200
0.000146292837434636	0	0	2200
0.000146664222262962	0	0	2500
0.000147347863331111	0	0	27800
